"8G186","NT216","O","20031001",""
"8G329","NTYD3","O","20031001","X"
"8G492","NTG07","O","20050401",""
"8G536","NTYD4","O","20031001","X"
"8G647","NT136","O","20031001","X"
"8G648","NT134","O","20031001","X"
"8G649","NT101","O","20031001",""
"8G844","NTYE0","O","20031001","F"
"8G986","NTQ","O","20060401",""
"8G989","NTM","O","20051201",""
"8GD70","NT211","O","20031001",""
"8GD96","NTYD5","O","20031001","F"
"8GE05","NT225","O","20031001",""
"8GE95","NTYD6","O","20031001","X"
"8GG80","NTYD7","O","20031001","X"
"8GG90","NTYD8","O","20031001","X"
"8GH19","NTYD9","O","20031001","X"
"8GH63","AYV","O","20160901",""
"8GJ29","NT122","O","20031001","X"
"8GJ30","NT128","O","20031001",""
"8GJ31","NT103","O","20031001","X"
"8GJ33","NT125","O","20031001","X"
"8GJ34","NT113","O","20031001","X"
"8GJ35","NT114","O","20031001","X"
"8GJ36","NT105","O","20031001","X"
"8GJ37","NT107","O","20031001","X"
"8GJ39","NT108","O","20031001",""
"8GJ40","NT109","O","20031001",""
"8GJ41","NT111","O","20031001",""
"8GJ42","NT123","O","20031001",""
"8GJ43","NT133","O","20031001","X"
"8GJ44","NT115","O","20031001","X"
"8GJ45","NT118","O","20031001",""
"8GJ46","NT139","O","20031001","X"
"8GJ47","NT116","O","20031001","X"
"8GJ48","NT119","O","20031001",""
"8GJ49","NT120","O","20031001","X"
"8GJ50","NT121","O","20031001","X"
"8GJ51","NT124","O","20031001","X"
"8GJ52","NT126","O","20031001",""
"8GJ53","NT127","O","20031001","X"
"8GJ54","NT138","O","20031001","X"
"8GJ55","NT129","O","20031001","X"
"8GJ56","NT130","O","20031001",""
"8GJ57","NT132","O","20031001","X"
"8GJ59","NT134","O","20031001","X"
"8GJ81","NTN16","O","20060201",""
"8GP79","NMQ02","O","20151001","X"
"8GV52","NTYE9","O","20050701","X"
"8GV95","NTL","O","20051001",""
"8GW80","YGM10","O","20120201","F"
"8GW86","8HL08","R","20080624",""
"8GW96","NTYF4","O","20060401","X"
"8GX32","5HR01","O","20051118","F"
"8GX64","NT832","O","20051207","X"
"8GX80","YGM45","O","20061001",""
"8GY38","YGM65","O","20081001",""
"8HA95","YGM67","O","20090401",""
"8HC59","YGM68","O","20090401",""
"8HD66","8WG81","R","20160331",""
"8HD72","YGM46","O","20061001",""
"8HD88","NVT","O","20080401",""
"8HG61","YGMAE","O","20130401",""
"8HG89","NCL","O","20190507",""
"8HH18","GEV","O","20201208",""
"8HH27","NVM","O","20120301",""
"8HJ75","YGM69","O","20090401",""
"8HJ96","YGM70","O","20090401",""
"8HJ98","T1520","O","20160401",""
"8HK85","YGM71","O","20090401",""
"8HL38","AM5","O","20170401",""
"8HN33","NPP","O","20100401",""
"8HN48","AJ6","O","20181001",""
"8HQ18","ARG","O","20150401",""
"8HR41","AM6","O","20170401",""
"8HR61","DLA","O","20190401",""
"8HR97","AM7","O","20161213",""
"8HT03","AM8","O","20170401",""
"8HT29","NLS","O","20160331",""
"8HT69","APX01","O","20150401","X"
"8HT70","NQ556","O","20141001",""
"8HV02","DXK","O","20191201",""
"8HV16","NQ557","O","20141001",""
"8HV20","NQ559","O","20141001",""
"8HV57","AKR","O","20161209",""
"8HV88","AMA","O","20160901",""
"8HW06","DNE","O","20190401",""
"8HW40","AYY","O","20170401",""
"8HW63","AM4","O","20160401",""
"8HW71","AMC01","O","20160401",""
"8HX03","NQ558","O","20141001",""
"8HX24","AME","O","20160401",""
"8HX40","DWA","O","20190311",""
"8HX43","AMC02","O","20160401",""
"8HX49","DV3","O","20181002",""
"8HX54","DA0","O","20160824",""
"8HX68","NKI","O","20170401",""
"8HY89","AMJ","O","20160401",""
"8J148","NEH","O","20150401",""
"8J615","DA2","O","20160722",""
"8J632","DRL","O","20180401",""
"8J734","DA3","O","20170312",""
"8J761","DA4","O","20160901",""
"8J802","DA6","O","20170401",""
"8JC02","DV7","O","20190730",""
"8JD01","AD7","O","20191201",""
"8JD24","DH8","O","20170401",""
"8JE93","T1520","O","20160401",""
"8JK45","DGE","O","20170401",""
"8JK46","DGC","O","20170401",""
"8JK48","DGA","O","20190528",""
"8JL30","DTK","O","20181001",""
"8K421","U7R1J","O","20230818",""
"8KA45","X8S6J","O","20210401",""
"8WA03","NTYW1","O","20031001","X"
"8WC39","NTYW2","O","20041001","X"
"8WC55","NTYW5","O","20041001","X"
"8WD14","NT3W1","O","20031001","X"
"8WD68","NTYW4","O","20041001","F"
"8WE24","NT4W1","O","20031001",""
"8WE94","8G871","R","20010814",""
"8WF55","NT1W1","O","20031001",""
"8WF69","NTYW3","O","20041001","X"
"8WF93","8HR57","R","20110519",""
"8WG77","AJE03","O","20180626",""
"99D","71E","R","20200401",""
"99H","92A","R","20200401",""
"99J","91Q","R","20200401",""
"99K","97R","R","20200401",""
"99M","D4U1Y","R","20210401",""
"99N","92G","R","20200401",""
"99P","15N","R","20190401",""
"99Q","15N","R","20190401",""
"A0135","A3046","R","19940401","F"
"A0136","A3217","R","19940401","F"
"A0229","A3238","R","19940401","F"
"A0230","A3239","R","19940401","F"
"A0231","A3240","R","19940401","F"
"A0232","A3241","R","19940401","F"
"A0356","A3267","R","19940401","F"
"A0357","A3268","R","19940401","F"
"A0358","A3269","R","19940401","F"
"A0359","A3270","R","19940401","F"
"A0360","A3271","R","19940401","F"
"A0362","A3273","R","19940401","F"
"A0363","A3274","R","19940401","F"
"A0444","A3425","R","19940401","F"
"A0530","P2830","R","19940401","F"
"A0531","P2831","R","19940401","F"
"A0921","A3024","R","19920401","F"
"A0922","A3025","R","19920401","F"
"A0923","A3026","R","19920401","F"
"A1025","A3140","R","19930401","F"
"A1026","A3141","R","19930401","F"
"A1027","A3142","R","19930401","F"
"A1028","A3143","R","19930401","F"
"A1029","A3144","R","19930401","F"
"A1030","A3145","R","19930401","F"
"A1145","8AK71","O","19960401","X"
"A1147","8AK73","O","19960401",""
"A1148","8AK74","O","19960401",""
"A1149","8AK75","O","19960401",""
"A1150","8AK76","O","19960401","F"
"A1151","8AK77","O","19960401","X"
"A1152","8AK78","O","19960401",""
"A1153","8AK79","O","19960401",""
"A1154","8AK80","O","19960401",""
"A1155","8CY48","O","19960401",""
"A1228","A3313","R","19940401","F"
"A1229","A3314","R","19940401","F"
"A1230","A3315","R","19940401","F"
"A1337","A3514","R","19940601","F"
"A1338","A3515","R","19940601","F"
"A1339","A3516","R","19940601","F"
"A1340","A3517","R","19940601","F"
"A1341","A3518","R","19940601","F"
"A1342","A3519","R","19940601","F"
"A1343","A3520","R","19940601","F"
"A1344","A3521","R","19940601","F"
"A1345","A3522","R","19940601","F"
"A1346","A3523","R","19940601","F"
"A1347","A3524","R","19940601","F"
"A1348","A3525","R","19940601","F"
"A1349","A3526","R","19940601","X"
"A1350","A3527","R","19940601","F"
"A1351","A3528","R","19940601","F"
"A1352","A3529","R","19940601","F"
"A1353","A3530","R","19940601","F"
"A1354","A3531","R","19940601","F"
"A1416","A3535","R","19940601","F"
"A1417","A3536","R","19940601","F"
"A1418","A3537","R","19940601","F"
"A1419","A3538","R","19940601","F"
"A1653","8AL05","O","19960401",""
"A1654","8AL06","O","19960401",""
"A1655","8AL07","O","19960401","X"
"A1656","8AL08","O","19960401",""
"A1657","8AL09","O","19960401","X"
"A1658","8AL10","O","19960401",""
"A1659","8AL11","O","19960401",""
"A1660","8AL12","O","19960401",""
"A1662","8AL14","O","19960401",""
"A1663","8AL15","O","19960401",""
"A1664","8AL16","O","19960401",""
"A1665","8AL17","O","19960401",""
"A1666","8D853","O","19960401","X"
"A1667","8EA21","O","19960401",""
"A1668","8EA22","O","19960401",""
"A1669","8EA23","O","19960401",""
"A1670","8EA24","O","19960401",""
"A30","QDE","O","19960401","F"
"A3001","8AL18","O","19960401","X"
"A3002","8AL19","O","19960401","X"
"A3003","8AL20","O","19960401",""
"A3004","8AL21","O","19960401",""
"A3005","8AL22","O","19960401",""
"A3006","8AL23","O","19960401","X"
"A3007","8AL24","O","19960401",""
"A3008","8AL25","O","19960401",""
"A3009","8AL26","O","19960401",""
"A3010","8AL27","O","19960401",""
"A3012","8AL28","O","19960401",""
"A3013","8AL29","O","19960401",""
"A3014","8AL30","O","19960401",""
"A3015","8AL31","O","19960401",""
"A3016","8AL32","O","19960401",""
"A3017","8AL33","O","19960401",""
"A3018","8AL34","O","19960401","X"
"A3019","8AL35","O","19960401","X"
"A3020","8AL36","O","19960401",""
"A3021","8AL37","O","19960401",""
"A3022","8AL38","O","19960401","X"
"A3023","8AL39","O","19960401",""
"A3024","8AL40","O","19960401",""
"A3025","8AL41","O","19960401","X"
"A3026","8AL42","O","19960401","X"
"A3027","8AL43","O","19960401",""
"A3028","8AL44","O","19960401",""
"A3029","8AL45","O","19960401","X"
"A3030","8AL46","O","19960401",""
"A3031","8AL47","O","19960401",""
"A3032","8AL48","O","19960401",""
"A3033","8AL49","O","19960401",""
"A3034","8AL50","O","19960401",""
"A3035","8AL51","O","19960401","X"
"A3036","8AL52","O","19960401","X"
"A3037","8AL53","O","19960401",""
"A3038","8AL54","O","19960401","X"
"A3039","8AL55","O","19960401",""
"A3040","8AL56","O","19960401",""
"A3041","8AL57","O","19960401","X"
"A3042","8AL58","O","19960401",""
"A3044","8AL60","O","19960401",""
"A3045","8AL61","O","19960401",""
"A3046","8AL62","O","19960401",""
"A3047","8AL63","O","19960401",""
"A3048","8AL64","O","19960401",""
"A3049","8AL65","O","19960401",""
"A3050","8AL66","O","19960401",""
"A3051","8AL67","O","19960401","X"
"A3052","8AL68","O","19960401",""
"A3053","8AL69","O","19960401","X"
"A3054","8E287","O","19960401",""
"A3055","8E286","O","19960401",""
"A3056","8E781","O","19960401","X"
"A3057","8E782","O","19960401",""
"A3058","8E289","O","19960401",""
"A31","QDE","O","19960401","F"
"A3101","8AL70","O","19960401","X"
"A3102","8AL71","O","19960401",""
"A3103","8AL72","O","19960401",""
"A3104","8AL73","O","19960401","X"
"A3105","8AL74","O","19960401","X"
"A3106","8AL75","O","19960401","X"
"A3108","8AL77","O","19960401",""
"A3109","8AL78","O","19960401",""
"A3110","8AL79","O","19960401",""
"A3111","8AL80","O","19960401",""
"A3112","8AL81","O","19960401",""
"A3113","8AL82","O","19960401",""
"A3114","8AL83","O","19960401","X"
"A3115","8AL84","O","19960401","X"
"A3116","8AL85","O","19960401",""
"A3117","8AL86","O","19960401","X"
"A3118","8AL87","O","19960401",""
"A3119","8AL88","O","19960401",""
"A3120","8AL89","O","19960401","X"
"A3121","8AL90","O","19960401",""
"A3122","8AL91","O","19960401",""
"A3123","8AL92","O","19960401","X"
"A3124","8AL93","O","19960401",""
"A3125","8AL94","O","19960401","X"
"A3126","8AL95","O","19960401",""
"A3127","8AL96","O","19960401","X"
"A3128","8AL97","O","19960401",""
"A3129","8AL98","O","19960401",""
"A3130","8AL99","O","19960401",""
"A3132","8AM02","O","19960401",""
"A3133","8AM03","O","19960401",""
"A3134","8AM04","O","19960401","X"
"A3135","8AM05","O","19960401","X"
"A3136","8AM06","O","19960401",""
"A3137","8AM07","O","19960401","X"
"A3138","8AM08","O","19960401",""
"A3139","8AM09","O","19960401",""
"A3140","8AM10","O","19960401",""
"A3141","8AM11","O","19960401",""
"A3142","8AM12","O","19960401",""
"A3143","8AM13","O","19960401",""
"A3144","8AM14","O","19960401",""
"A3145","8AM15","O","19960401",""
"A3146","8AM16","O","19960401",""
"A3147","8AM17","O","19960401","X"
"A3148","8AM18","O","19960401",""
"A3149","8AM19","O","19960401","X"
"A3150","8AM20","O","19960401",""
"A3151","8AM21","O","19960401","X"
"A3152","8AM22","O","19960401",""
"A3153","8AM23","O","19960401",""
"A3154","8AM24","O","19960401",""
"A3155","8AM25","O","19960401",""
"A3156","8D480","O","19960401","X"
"A3157","8DA91","O","19960401",""
"A3158","8D479","O","19960401","X"
"A3159","8D807","O","19960401",""
"A3160","8D808","O","19960401","X"
"A3161","8D809","O","19960401",""
"A3162","8D810","O","19960401","X"
"A3163","8D811","O","19960401",""
"A32","QDP","O","19960401","F"
"A3201","8AM26","O","19960401",""
"A3202","8AM27","O","19960401",""
"A3203","8AM28","O","19960401",""
"A3204","8AM29","O","19960401",""
"A3205","8AM30","O","19960401",""
"A3206","8AM31","O","19960401",""
"A3207","8AM32","O","19960401",""
"A3208","8AM33","O","19960401",""
"A3209","8AM34","O","19960401","X"
"A3210","8AM35","O","19960401",""
"A3211","8AM36","O","19960401",""
"A3212","8AM37","O","19960401","X"
"A3213","8AM38","O","19960401",""
"A3214","8AM39","O","19960401",""
"A3215","8AM40","O","19960401",""
"A3216","8AM41","O","19960401","X"
"A3217","8AM42","O","19960401","X"
"A3218","8AM43","O","19960401","F"
"A3219","8AM44","O","19960401","X"
"A3220","8AM45","O","19960401",""
"A3221","8AM46","O","19960401","X"
"A3222","8AM47","O","19960401",""
"A3223","8AM48","O","19960401",""
"A3224","8AM49","O","19960401",""
"A3225","8AM50","O","19960401",""
"A3227","8AM52","O","19960401","X"
"A3228","8AM53","O","19960401",""
"A3229","8AM54","O","19960401",""
"A3230","8AM55","O","19960401","X"
"A3231","8AM56","O","19960401","X"
"A3232","8AM57","O","19960401",""
"A3233","8AM58","O","19960401",""
"A3234","8AM59","O","19960401",""
"A3235","8AM60","O","19960401",""
"A3236","8AM61","O","19960401","X"
"A3237","8AM62","O","19960401",""
"A3238","8AM63","O","19960401",""
"A3239","8AM64","O","19960401","X"
"A3240","8AM65","O","19960401",""
"A3241","8AM66","O","19960401",""
"A3242","8AM67","O","19960401",""
"A3243","8AM68","O","19960401",""
"A3244","8AM69","O","19960401",""
"A3245","8AM70","O","19960401","X"
"A3246","8AM71","O","19960401",""
"A3247","8AM72","O","19960401","X"
"A3248","8AM73","O","19960401",""
"A3250","8AM75","O","19960401",""
"A3251","8AM76","O","19960401",""
"A3252","8AM77","O","19960401",""
"A3253","8AM78","O","19960401",""
"A3254","8AM79","O","19960401",""
"A3255","8AM80","O","19960401",""
"A3256","8AM81","O","19960401",""
"A3257","8AM82","O","19960401","X"
"A3258","8AM83","O","19960401",""
"A3259","8AM84","O","19960401",""
"A3260","8AM85","O","19960401",""
"A3261","8AM86","O","19960401",""
"A3262","8AM87","O","19960401",""
"A3263","8AM88","O","19960401",""
"A3264","8AM89","O","19960401",""
"A3265","8AM90","O","19960401",""
"A3266","8AM91","O","19960401",""
"A3267","8AM92","O","19960401",""
"A3268","8AM93","O","19960401",""
"A3269","8AM94","O","19960401","X"
"A3270","8AM95","O","19960401",""
"A3271","8AM96","O","19960401",""
"A3272","8AM97","O","19960401",""
"A3273","8AM98","O","19960401",""
"A3274","8AM99","O","19960401",""
"A3275","8AN01","O","19960401",""
"A3276","8AN02","O","19960401",""
"A3277","8AN03","O","19960401",""
"A3278","8AN04","O","19960401",""
"A3279","8AN05","O","19960401",""
"A3280","8CY57","O","19960401","X"
"A3281","8CY85","O","19960401",""
"A3282","8CY99","O","19960401",""
"A3283","8CG48","O","19960401",""
"A33","QDG","O","19960401","F"
"A3301","8AN06","O","19960401",""
"A3302","8AN07","O","19960401","X"
"A3303","8AN08","O","19960401","X"
"A3304","8AN09","O","19960401",""
"A3305","8AN10","O","19960401","X"
"A3306","8AN11","O","19960401",""
"A3307","8AN12","O","19960401",""
"A3308","8AN13","O","19960401","X"
"A3309","8AN14","O","19960401",""
"A3310","8AN15","O","19960401",""
"A3311","8AN16","O","19960401",""
"A3312","8AN17","O","19960401",""
"A3313","8AN18","O","19960401","X"
"A3314","8AN19","O","19960401",""
"A3315","8AN20","O","19960401","X"
"A3316","8AN21","O","19960401",""
"A3317","8AN22","O","19960401",""
"A3318","8AN23","O","19960401","X"
"A3319","8AN24","O","19960401",""
"A3320","8AN25","O","19960401","X"
"A3321","8AN26","O","19960401","X"
"A3322","8AN27","O","19960401",""
"A3323","8AN28","O","19960401",""
"A3324","8AN29","O","19960401",""
"A3325","8AN30","O","19960401",""
"A3326","8AN31","O","19960401",""
"A3328","8D431","O","19960401","X"
"A3329","8D432","O","19960401",""
"A3330","8D433","O","19960401","F"
"A3331","8D434","O","19960401",""
"A3332","8D435","O","19960401",""
"A3333","8D436","O","19960401",""
"A3334","8D437","O","19960401",""
"A3335","8D438","O","19960401",""
"A34","QDK","O","19960401","F"
"A3401","8AN32","O","19960401",""
"A3402","8AN33","O","19960401","F"
"A3403","8AN34","O","19960401",""
"A3404","8AN35","O","19960401",""
"A3405","8AN36","O","19960401","X"
"A3406","8AN37","O","19960401",""
"A3407","8AN38","O","19960401",""
"A3408","8AN39","O","19960401","X"
"A3409","8AN40","O","19960401",""
"A3410","8AN41","O","19960401",""
"A3411","8AN42","O","19960401","X"
"A3412","8AN43","O","19960401",""
"A3413","8AN44","O","19960401","X"
"A3414","8AN45","O","19960401",""
"A3415","8AN46","O","19960401",""
"A3416","8AN47","O","19960401",""
"A3417","8AN48","O","19960401",""
"A3419","8AN50","O","19960401",""
"A3420","8AN51","O","19960401",""
"A3421","8AN52","O","19960401","X"
"A3422","8AN53","O","19960401",""
"A3423","8AN54","O","19960401",""
"A3424","8AN55","O","19960401",""
"A3425","8AN56","O","19960401",""
"A3426","8DP12","O","19960401",""
"A3427","8C037","O","19960401","F"
"A3428","8C043","O","19960401",""
"A35","QDJ","O","19960401","F"
"A3501","8AN57","O","19960401","X"
"A3502","8AN58","O","19960401",""
"A3503","8AN59","O","19960401","X"
"A3504","8AN60","O","19960401",""
"A3505","8AN61","O","19960401",""
"A3506","8AN62","O","19960401","X"
"A3507","8AN63","O","19960401",""
"A3508","8AN64","O","19960401",""
"A3509","8AN65","O","19960401",""
"A3510","8AN66","O","19960401","X"
"A3511","8AN67","O","19960401",""
"A3512","8AN68","O","19960401",""
"A3513","8AN69","O","19960401",""
"A3514","8AN70","O","19960401",""
"A3515","8AN71","O","19960401",""
"A3516","8AN72","O","19960401",""
"A3517","8AN73","O","19960401",""
"A3518","8AN74","O","19960401",""
"A3519","8AN75","O","19960401",""
"A3520","8AN76","O","19960401",""
"A3521","8AN77","O","19960401","X"
"A3522","8AN78","O","19960401",""
"A3523","8AN79","O","19960401",""
"A3524","8AN80","O","19960401","F"
"A3525","8AN81","O","19960401",""
"A3527","8AN83","O","19960401","F"
"A3528","8AN84","O","19960401","X"
"A3529","8AN85","O","19960401",""
"A3530","8AN86","O","19960401",""
"A3531","8AN87","O","19960401","X"
"A3532","8AN88","O","19960401","X"
"A3533","8AN89","O","19960401","X"
"A3534","8AN90","O","19960401","X"
"A3535","8AN91","O","19960401",""
"A3536","8AN92","O","19960401",""
"A3537","8AN93","O","19960401",""
"A3538","8AN94","O","19960401",""
"A3539","8AN95","O","19960401",""
"A3540","8AN96","O","19960401",""
"A3541","8AN97","O","19960401",""
"A3542","8AN98","O","19960401",""
"A3543","8AN99","O","19960401",""
"A3544","8AP01","O","19960401",""
"A3545","8AP02","O","19960401",""
"A3546","8AP03","O","19960401",""
"A3547","8AY34","O","19960401",""
"A3548","8AY48","O","19960401",""
"A3549","8A090","O","19960401",""
"A3550","8A172","O","19960401",""
"A3551","8CA38","O","19960401",""
"A3552","8CA40","O","19960401",""
"A3553","8CA68","O","19960401",""
"A3554","8CA78","O","19960401",""
"A3555","8CE05","O","19960401",""
"A3556","8EA20","O","19960401",""
"A3557","8CG55","O","19960401","X"
"AA2AA","RLJAA","O","19940401","F"
"AA3AC","RLJAC","O","19940401","X"
"AA3AD","RLJAD","O","19940401","X"
"AA3HG","RLLHG","O","19940401","F"
"AA3KA","RLLKA","O","19940401","F"
"AA3KB","RLLKB","O","19940401","F"
"AA3LN","RLLLN","O","19940401","F"
"AA3LQ","RLLLQ","O","19940401","X"
"AA3LR","RLLLR","O","19940401","F"
"AA3LU","RLLLU","O","19940401","F"
"AA3LV","RLLLV","O","19940401","F"
"AA3TA","RLLTA","O","19940401","F"
"AA3TB","RLLTB","O","19940401","F"
"AA3TC","RLLTC","O","19940401","F"
"AC5","RE4","O","19930401","F"
"AC5AN","RE4AN","O","19930401","F"
"AC5AP","RE4AP","O","19930401","X"
"AC5AQ","RE4AQ","O","19930401","F"
"AC5AR","RE4AR","O","19930401","F"
"AC5AS","RE4AS","O","19930401","F"
"AC5AU","RE4AU","O","19930401","F"
"AC5AV","RE4AV","O","19930401","F"
"AC5AW","RE4AW","O","19930401","F"
"AC5KJ","RE4KJ","O","19930401","F"
"AC5KK","RE4KK","O","19930401","F"
"AC5KL","RE4KL","O","19930401","F"
"AC5KM","RE4KM","O","19930401","F"
"AC5KN","RE4KN","O","19930401","F"
"AC5KP","RE4KP","O","19930401","F"
"AC5TG","RE4TG","O","19930401","F"
"AC5TH","RE4TH","O","19930401","F"
"AC5TJ","RE4TJ","O","19930401","F"
"AC5TK","RE4TK","O","19930401","F"
"AC5TL","RE4TL","O","19930401","F"
"AC5TN","RE4TN","O","19930401","X"
"AC5TP","RE4TP","O","19930401","X"
"AC5TQ","RE4TQ","O","19930401","F"
"AC5TR","RE4TR","O","19930401","X"
"AC5TS","RE4TS","O","19930401","F"
"AC5TT","RE4TT","O","19930401","F"
"AC5TU","RE4TU","O","19930401","X"
"AC5TV","RE4TV","O","19930401","F"
"AC5TW","RE4TW","O","19930401","F"
"AC5TX","RE4TX","O","19930401","F"
"AC5TY","RE4TY","O","19930401","F"
"AC5UA","RE4UA","O","19930401","X"
"AC5UB","RE4UB","O","19930401","X"
"AC5WT","RE4UC","O","19930401","X"
"AC5WU","RE4WU","O","19930401","X"
"AC5WV","RE4WV","O","19930401","X"
"AC5WW","RE4WW","O","19930401","X"
"AC5WX","RE4WX","O","19930401","F"
"AC5WY","RE4WY","O","19930401","F"
"AC5XA","RE4XA","O","19930401","X"
"AC5XB","RE4XB","O","19930401","F"
"AC5XC","RE4XC","O","19930401","X"
"AC5XD","RE4XD","O","19930401","X"
"AC5XE","RE4XE","O","19930401","X"
"AC5XF","RE4XF","O","19930401","X"
"AC5XG","RE4XG","O","19930401","X"
"AC5XT","RE4XT","O","19930401","F"
"AC5XU","RE4XU","O","19930401","X"
"AC5XV","RE4XV","O","19930401","X"
"AC5XW","RE4XW","O","19930401","F"
"AC5XX","RE4XX","O","19930401","F"
"AC5XY","RE4XY","O","19930401","F"
"AC5YE","RE4YE","O","19930401","F"
"ACN01","NPD04","R","20150722",""
"AD1JU","AD4JU","R","19930401","F"
"AD1JV","AD4JV","R","19930401","F"
"AD1QW","AD4QW","R","19930401","F"
"AD1QX","AD4QX","R","19930401","F"
"AD1QY","AD4QY","R","19930401","F"
"AD4","RLF","O","19940401","F"
"AD4BD","RLFBD","O","19940401","F"
"AD4BE","RLFBE","O","19940401","F"
"AD4BF","RLFBF","O","19940401","F"
"AD4BG","RLFBG","O","19940401","F"
"AD4BH","RLFBH","O","19940401","F"
"AD4BJ","RLFBJ","O","19940401","F"
"AD4BK","RLFBK","O","19940401","F"
"AD4BL","RLFBL","O","19940401","X"
"AD4BM","RLFBM","O","19940401","X"
"AD4HL","RLFHL","O","19940401","X"
"AD4HR","RLFHR","O","19940401","X"
"AD4JU","RLFJU","O","19940401","X"
"AD4JV","RLFJV","O","19940401","F"
"AD4KQ","RLFKQ","O","19940401","F"
"AD4KR","RLFKR","O","19940401","F"
"AD4KS","RLFKS","O","19940401","F"
"AD4KT","RLFKT","O","19940401","F"
"AD4QW","RLFQW","O","19940401","F"
"AD4QX","RLFQX","O","19940401","F"
"AD4QY","RLFQY","O","19940401","F"
"AD4UC","RLFUC","O","19940401","F"
"AD4UD","RLFUD","O","19940401","F"
"AD4UE","RLFUE","O","19940401","F"
"AD4UF","RLFUF","O","19940401","F"
"AD4UG","RLFUG","O","19940401","F"
"AD4UH","RLFUH","O","19940401","F"
"AE2JS","RE3JS","O","19930401","F"
"AE2JT","RE3JT","O","19930401","F"
"AG5","RLB","O","19940401","F"
"AG5CH","RLBCH","O","19940401","F"
"AH2JT","AH4JT","R","19930401","F"
"AH3","RLE","O","19940401","F"
"AH3CP","RLECP","O","19940401","F"
"AH3CW","RLECW","O","19940401","F"
"AH4","RLD","O","19940401","F"
"AH4CQ","RLDCQ","O","19940401","F"
"AH4CR","RLDCR","O","19940401","X"
"AH4CS","RLDCS","O","19940401","F"
"AH4CT","RLDCT","O","19940401","F"
"AH4CU","RLDCU","O","19940401","F"
"AH4CV","RLECV","O","19940401","X"
"AH4CX","RLDCX","O","19940401","F"
"AH4CY","RLDCY","O","19940401","F"
"AH4HH","RLDHH","O","19940401","F"
"AH4JH","RLDJH","O","19940401","X"
"AH4JJ","RLDJJ","O","19940401","X"
"AH4JR","RLDJR","O","19940401","X"
"AH4JT","RLDJT","O","19940401","X"
"AH4LG","RLDLG","O","19940401","X"
"AH4LH","RLDLH","O","19940401","X"
"AH4LJ","RLDLJ","O","19940401","X"
"AH4LK","RLDLK","O","19940401","X"
"AH4LL","RLDLL","O","19940401","X"
"AH4LM","RLDLM","O","19940401","X"
"AH4LP","RLDLP","O","19940401","X"
"AH4LS","RLDLS","O","19940401","X"
"AH4LT","RLDLT","O","19940401","X"
"AH4LW","RLDLW","O","19940401","X"
"AH4UW","RLDUW","O","19940401","X"
"AH4XH","RLDXH","O","19940401","X"
"AH4XJ","RLDXJ","O","19940401","X"
"AH4XK","RLDXK","O","19940401","X"
"AH4XL","RLDXL","O","19940401","X"
"AJ1JR","AH4JR","R","19930401","F"
"AK4","RLP","O","19940401","F"
"AK43A","RLP3A","O","19940401","F"
"AK4CK","RLPCK","O","19940401","F"
"AK4CL","RLPCL","O","19940401","F"
"AK4CM","RLPCM","O","19940401","X"
"AK4CN","RLPCN","O","19940401","F"
"AK4DE","RLPDE","O","19940401","F"
"AK4DF","RLPDF","O","19940401","F"
"AK4JY","RLPJY","O","19940401","F"
"AK4LB","RLPLB","O","19940401","F"
"AK4LC","RLPLC","O","19940401","F"
"AK4LD","RLPLD","O","19940401","F"
"AK4LE","RLPLE","O","19940401","F"
"AK4LF","RLPLF","O","19940401","F"
"AK4LX","RLPLX","O","19940401","F"
"AK4LY","RLPLY","O","19940401","F"
"AK4MA","RLPMA","O","19940401","F"
"AK4MB","RLPMB","O","19940401","F"
"AK4MC","RLPMC","O","19940401","F"
"AK4MD","RLPMD","O","19940401","F"
"AK4ME","RLPME","O","19940401","F"
"AK4MF","RLPMF","O","19940401","F"
"AK4MG","RLPMG","O","19940401","F"
"AK4MH","RLPMH","O","19940401","F"
"AK4MJ","RLPMJ","O","19940401","F"
"AK4MK","RLPMK","O","19940401","F"
"AK4ML","RLPML","O","19940401","F"
"AK4SA","RLPSA","O","19940401","F"
"AK4SB","RLPSB","O","19940401","F"
"AK4SC","RLPSC","O","19940401","F"
"AK4UV","RLPUV","O","19940401","F"
"AK4UX","RLPUX","O","19940401","F"
"AK4UY","RLPUY","O","19940401","F"
"AL5","RE8","O","19930401","F"
"AL5DP","RE8DP","O","19930401","F"
"AL5EF","RE8EF","O","19930401","X"
"AL5EG","RE8EG","O","19930401","X"
"AL5EH","RE8EH","O","19930401","X"
"AL5EJ","RE8EJ","O","19930401","X"
"AL5EK","RE8EK","O","19930401","X"
"AL6","RLK","O","19940401","F"
"AL6DH","RLKDH","O","19940401","F"
"AL6DJ","RLKDJ","O","19940401","F"
"AL6DK","RLKDK","O","19940401","F"
"AL6DL","RLKDL","O","19940401","F"
"AL6DM","RLKDM","O","19940401","F"
"AL6DV","RLKDV","O","19940401","F"
"AL6DX","RLKDX","O","19940401","F"
"AL6ED","RLKED","O","19940401","F"
"AL6MM","AL7MM","R","19930401","F"
"AL6MP","AL7MP","R","19930401","F"
"AL6MQ","AL7MQ","R","19930401","F"
"AL6MR","AL7MR","R","19930401","F"
"AL6MT","AL7MT","R","19930401","F"
"AL6MU","AL7MU","R","19930401","F"
"AL6MV","AL7MV","R","19930401","F"
